el_链接,名称,时间,sal,d,d1,d2,关键词,名称_链接,名称3,dc,int
https://jobs.51job.com/hangzhou/146000617.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融市场经理（资产管理总部）,03-09发布,6千-1.2万,杭州·萧山区,1年,大专,"五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
绩效奖金
年终奖金
定期体检
补充公积金",https://jobs.51job.com/all/coAWUAZlI5AjtWNwFnAWE.html,信达期货有限公司,国企  |  150-500人,金融/投资/证券
https://jobs.51job.com/shenzhen/146235311.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款销售-五五开高提成,03-09发布,1.5-3万,深圳·福田区,1年,,"销售
金融
拜访客户
开发客户
贷款
展业
邀约
房贷
跟进客户
成交客户
五险一金
员工旅游
专业培训
弹性工作
绩效奖金",https://jobs.51job.com/all/coBmcCYAVkU2xWMFAyUDY.html,深圳市华铭信信息咨询有限公司,民营  ,计算机软件
https://jobs.51job.com/yichang/145031043.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,消费金融客户经理,03-09发布,6千-1.1万,宜昌,1年,大专,,https://jobs.51job.com/all/coBGZUOQBrVG8BZQNkBms.html,交通银行股份有限公司太平洋信用卡中心宜昌分中心,国企  |  1000-5000人,银行
https://jobs.51job.com/wuhan/139506126.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,央企高薪急综合金融专员,03-09发布,1-1.5万,武汉·武昌区,无需经验,大专,"理财规划师
理财经理
补充医疗保险
补充公积金
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
定期体检
绩效奖金",https://jobs.51job.com/all/coUjFQPQVjATcCZ1Q_XTw.html,中国人寿保险股份有限公司武汉市分公司,已上市  |  少于50人,保险
https://jobs.51job.com/wuhan/142223407.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,物流金融事业部-运营岗,03-09发布,4-5千,武汉·江汉区,2年,本科,"银行
金融
物流运营
餐饮补贴
五险一金
交通补贴
专业培训
绩效奖金",https://jobs.51job.com/all/coAGJTNlE7UW9WNAZhB2o.html,武汉众邦银行股份有限公司,民营  |  500-1000人,银行
https://jobs.51job.com/shanghai/144243029.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融顾问,03-09发布,2-3.5万,上海·黄浦区,1年,硕士,"基金
证券
Python
Matlab
五险一金
餐饮补贴
专业培训
绩效奖金
定期体检",https://jobs.51job.com/all/coAmYGYFIwBToAbQxpUTI.html,国信证券上海分公司,国企  |  500-1000人,金融/投资/证券
https://jobs.51job.com/wuhan/136764556.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,央企金融客服主管,03-08发布,8千-1万,武汉·武昌区,1年,大专,,https://jobs.51job.com/all/coUTFUNgRiUWkAZwdlVDc.html,中国人寿保险股份有限公司武汉市分公司,国企  |  10000人以上,金融/投资/证券
https://jobs.51job.com/wuhan/139505952.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融储备主管,03-09发布,1-1.5万,武汉·武昌区,无需经验,大专,"销售主管
销售经理
销售代表
区域销售经理
补充医疗保险
补充公积金
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
定期体检
绩效奖金",https://jobs.51job.com/all/coUjFQPQVjATcCZ1Q_XTw.html,中国人寿保险股份有限公司武汉市分公司,已上市  |  少于50人,保险
https://jobs.51job.com/chengdu/144067176.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融商务经理（对公业务）-成都,03-09发布,2.5-3万,成都·高新区,3-4年,本科,"营销
银行承兑汇票
票据
银行对公业务
公司业务
存款回报
贴现
交通补贴
定期体检
每周下午茶
专业培训",https://jobs.51job.com/all/coUzNVMABkBz4CYQdjXT8.html,天积（成都）实业有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/meishan/146366043.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,眉山招聘（综合金融服务经理）,03-09发布,7千-1.2万,眉山,无需经验,高中,,https://jobs.51job.com/all/coB2dTMgBlADkHZgNj.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/wuhan/137863827.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,央企高薪急综合金融专员,03-08发布,8千-1万,武汉·武昌区,1年,大专,,https://jobs.51job.com/all/coUTFUNgRiUWkAZwdlVDc.html,中国人寿保险股份有限公司武汉市分公司,国企  |  10000人以上,金融/投资/证券
https://jobs.51job.com/wuxi/139283304.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财规划经理（双休）,03-09发布,1-1.5万,无锡·梁溪区,无需经验,大专,"理财
金融
销售
补充公积金
补充医疗保险
员工旅游
出国机会
专业培训
年终奖金
绩效奖金
弹性工作",https://jobs.51job.com/all/coA2BXOgNlBT1UNVM1AmI.html,中国平安人寿保险股份有限公司无锡中心支公司,民营  |  10000人以上,保险
https://jobs.51job.com/tianmen/139457799.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融投资顾问,03-08发布,15-20万/年,天门,2年,本科,"金融
销售
理财
投资
电话销售
销售代表
理财顾问
投资顾问
五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
通讯补贴
绩效奖金
年终奖金
定期体检
专业培训",https://jobs.51job.com/all/coCGkFYQdtAT0Pbw1rUDI.html,长江证券股份有限公司荆门天山路证券营业部,已上市  |  50-150人,金融/投资/证券
https://jobs.51job.com/nanchong/146366091.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,南充招聘（综合金融服务经理）,03-09发布,7千-1.2万,南充,无需经验,大专,,https://jobs.51job.com/all/coB2dTMgBlADkHZgNj.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/wuhan/136764574.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融理财规划师,03-08发布,8千-1万,武汉·武昌区,1年,大专,,https://jobs.51job.com/all/coUTFUNgRiUWkAZwdlVDc.html,中国人寿保险股份有限公司武汉市分公司,国企  |  10000人以上,金融/投资/证券
https://jobs.51job.com/hangzhou/137593060.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融大客户代表,03-08发布,2-2.5万,杭州·上城区,2年,大专,"金融
销售
销售代表
客户经理
补充医疗保险
员工旅游
专业培训
绩效奖金
弹性工作
周末双休
出国机会",https://jobs.51job.com/all/coUjJQPFM4AD0CYQJmVTE.html,中国人寿保险股份有限公司杭州市分公司,国企  |  500-1000人,金融/投资/证券
https://jobs.51job.com/taiyuan/144464978.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,银行综合金融经理,03-09发布,8千-1.6万,太原·小店区,1年,大专,"五险一金
弹性工作
定期体检
绩效奖金
年终奖金
专业培训",https://jobs.51job.com/all/coCG1WO187ADlVNVM1Amc.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/chengdu/145438128.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理,03-07发布,8千-1.6万,成都·郫都区,2年,大专,"销售
客户沟通
团队管理
金融
管理
培训
保险
金融行业
理财
补充医疗保险
补充公积金
员工旅游
专业培训
出国机会
绩效奖金
年终奖金
弹性工作",https://jobs.51job.com/all/coB2ZUNQJlBjsEYVQ0UjM.html,中国平安人寿保险股份有限公司四川分公司,国企  ,保险
https://jobs.51job.com/shenzhen/143865621.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品研究岗,03-09发布,2.5-4万,深圳·福田区,2年,硕士,"五险一金
餐饮补贴
定期体检",https://jobs.51job.com/all/coCG9QNVY9UWxVMQxp.html,国信证券股份有限公司,国企  |  10000人以上,金融/投资/证券
https://jobs.51job.com/shanghai/133404069.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融保险经理,03-09发布,1-1.5万,上海,1年,大专,"保险
金融
五险一金
绩效奖金
年终奖金
交通补贴
餐饮补贴
通讯补贴
专业培训
定期体检
带薪年假",https://jobs.51job.com/all/coVDEHYFIxUW0OaFMzVDM.html,上海冠松汽车发展有限公司,合资  |  1000-5000人,汽车
https://jobs.51job.com/wuhan/142401063.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,信贷金融顾问,03-09发布,8千-1万,武汉·汉阳区,1年,大专,"信托
信用卡
理财
贷款
金融
销售
电话销售
节假日福利
定期聚餐
通讯补贴
五险一金
绩效奖金
弹性工作
专业培训
年终奖金",https://jobs.51job.com/all/coBGVTMwVmVWpUOQ1rVTU.html,武汉市云袋网信息咨询有限公司,民营  ,金融/投资/证券
https://jobs.51job.com/beijing/146213062.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售,03-09发布,1.2-2万,北京·海淀区,1年,大专,"理财
保险
营销
年金
金融
五险一金
员工旅游
专业培训
弹性工作
绩效奖金
定期体检
补充公积金
年终奖金",https://jobs.51job.com/all/coCGlUMl41BzEOYwRjVzE.html,太平人寿保险有限公司北京分公司,国企  |  10000人以上,保险
https://jobs.51job.com/guangzhou/146738389.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,汽车金融专员（无责底薪+高提成）,03-09发布,1-1.5万,广州·海珠区,1年,中技/中专,"五险一金
交通补贴
年终奖金
定期体检
绩效奖金
弹性工作
专业培训
金融
汽车
汽车金融
车辆贷款
客户资质",https://jobs.51job.com/all/coAGFTMQRhVG4GagNiXTg.html,中府科技（广州）有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/guangzhou/146746188.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,汽车金融专员（无责底薪+高提成）,03-09发布,1-1.5万,广州·海珠区,1年,中技/中专,"五险一金
补充医疗保险
交通补贴
通讯补贴
专业培训
绩效奖金
年终奖金
弹性工作
金融
汽车
汽车金融
车辆贷款
客户资质",https://jobs.51job.com/all/coVDVVN1I3Bj1RMAFhVjQ.html,广州奥骏汽车贸易有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/xian/136757261.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,私行金融顾问,03-09发布,1-1.5万,西安,2年,本科,"理财经理
银行理财
理财",https://jobs.51job.com/all/coAGAHawNjUmtVNQJkUDQ.html,平安银行股份有限公司西安分行,民营  |  1000-5000人,银行
https://jobs.51job.com/beijing/142607147.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售,03-09发布,1.8-3万,北京·海淀区,1年,大专,"理财
保险
营销
年金
金融
五险一金
员工旅游
专业培训
弹性工作
绩效奖金
定期体检
补充公积金
年终奖金",https://jobs.51job.com/all/coCGlUMl41BzEOYwRjVzE.html,太平人寿保险有限公司北京分公司,国企  |  10000人以上,保险
https://jobs.51job.com/shanghai/140483570.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融业务总部-银行业务部-上海团队负责人G00888,03-09发布,2.5-5万,上海·浦东新区,3-4年,本科,"会计
策划
财务
五险一金
绩效奖金
餐补
通讯补贴
带薪年假
补充医疗保险
定期体检
节日福利",https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html,中信期货有限公司,国企  |  1000-5000人,金融/投资/证券
https://jobs.51job.com/beijing/141208945.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售,03-07发布,2-4万·24薪,北京·海淀区,无需经验,大专,"房地产
营销
养老社区
客户服务
续收
员工旅游
年终奖金
专业培训
弹性工作
客户资源
公平晋升
清北交流学习",https://jobs.51job.com/all/coCWhSNF80U2UBbAdkVTc.html,太平人寿保险有限公司北京分公司,国企  |  10000人以上,互联网/电子商务
https://jobs.51job.com/hangzhou/146701848.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,高级金融顾问,03-09发布,1-2万,杭州·拱墅区,无需经验,大专,"保险知识咨询
理财产品
保险方案
服务
专业培训
弹性工作
绩效奖金
员工旅游
新人津贴",https://jobs.51job.com/all/coVDUFYwNjBDkOa1A6VzU.html,中国人寿保险股份有限公司杭州市分公司,国企  ,贸易/进出口
https://jobs.51job.com/chengdu/146001478.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,平安优才综合金融产品经理,03-09发布,7千-1.4万,成都·龙泉驿区,1年,大专,"市场***销售
营销拓展
金融理财
财务
培训
基金销售
金融理财营销
高级金融营销
金融
弹性工作
绩效奖金
专业培训",https://jobs.51job.com/all/coCGkAYVU_DjMEZFcxUzM.html,中国平安人寿保险股份有限公司四川分公司,合资  ,保险
https://jobs.51job.com/chengdu/135284272.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,平安集团综合金融储备主管,03-08发布,0.8-1万,成都·龙泉驿区,无需经验,大专,,https://jobs.51job.com/all/coVjYAYwVlBzxSNVEwBWc.html,中国平安人寿保险股份有限公司四川分公司,民营  ,保险
https://jobs.51job.com/beijing/141927569.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售,03-07发布,2-4万·24薪,北京·海淀区,无需经验,大专,"房地产
营销
养老社区
客户服务
续收
员工旅游
年终奖金
专业培训
弹性工作
客户资源
公平晋升
清北交流学习",https://jobs.51job.com/all/coCWhSNF80U2UBbAdkVTc.html,太平人寿保险有限公司北京分公司,国企  |  10000人以上,互联网/电子商务
https://jobs.51job.com/chengdu/146493847.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融主管,03-09发布,8千-1.2万,成都·锦江区,无需经验,,,https://jobs.51job.com/all/coAmNXNQVnVGsCZlAyXDw.html,中国人寿保险股份有限公司成都市分公司滨江营销服务部,国企  |  10000人以上,保险
https://jobs.51job.com/chengdu/126700894.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财规划经理,03-08发布,1-1.8万,成都·武侯区,5-7年,大专,,https://jobs.51job.com/all/coBGRSN1IyAzwPawRnAGc.html,中国平安人寿保险股份有限公司四川分公司,合资  |  10000人以上,保险
https://jobs.51job.com/changsha/136564805.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理,03-09发布,8千-1.6万,长沙·岳麓区,无需经验,大专,"五险一金
补充医疗保险
专业培训
绩效奖金
年终奖金
带薪年假
节日福利
高温补贴",https://jobs.51job.com/all/coBWVUN1A7VG4FYlE1AmE.html,广发银行股份有限公司信用卡中心,民营  |  少于50人,银行
http://hkgjt.51job.com/page/job1.html?jobid=146521283,财务金融,03-09发布,8-15万/年,武汉,无需经验,本科,,http://hkgjt.51job.com/,武汉碧水集团有限公司,国企  |  150-500人,建筑/建材/工程
https://jobs.51job.com/kunming/145351605.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,汽车金融客户经理,03-09发布,3-6千,昆明·盘龙区,无需经验,中技/中专,"员工旅游
餐饮补贴
专业培训
绩效奖金
年终奖金
做五休二
五险一金
弹性工作
金融销售
篮球体育",https://jobs.51job.com/all/coVTBTMARjAD4ObVYyVDA.html,云南豆秒汽车服务有限公司,民营  |  1000-5000人,多元化业务集团公司
https://jobs.51job.com/changsha/134732818.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理-长沙,03-09发布,8千-1.6万,长沙·岳麓区,无需经验,大专,"带薪年假
五险一金
专业培训
节日福利
高温补贴
绩效奖金
补充医疗保险
年终奖金",https://jobs.51job.com/all/coUTNQMlc3U2kGZANiAmA.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/chongqing/146647624.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融顾问,03-09发布,8千-1.6万,重庆·渝中区,1年,,"电话销售
沟通客户
渝中区
朝九晚六
法定节假日
员工旅游
年终奖金
绩效奖金
专业培训
五险",https://jobs.51job.com/all/coBmQCb1I2ATdSNlY2UTE.html,重庆步步为赢企业管理有限公司,已上市  |  50-150人,金融/投资/证券
https://jobs.51job.com/guiyang/130122403.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,信用卡催收员金融客服五险,03-09发布,6-8千,贵阳·南明区,无需经验,高中,"催收
客服
电话销售
银行
电话催收
电话客服
客服专员
弹性工作
绩效奖金
全勤奖
节日福利
加班补贴",https://jobs.51job.com/all/coAWNVMVM5UWtSNlE3B2U.html,重庆东知法律咨询有限公司贵州分公司,民营  |  150-500人,法律
https://jobs.51job.com/hengyang/134733068.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理-衡阳,03-09发布,8千-1.6万,衡阳,无需经验,大专,"带薪年假
五险一金
专业培训
节日福利
高温补贴
绩效奖金
补充医疗保险
年终奖金",https://jobs.51job.com/all/coUTNQMlc3U2kGZANiAmA.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/chengdu/145913083.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,个人金融部-自营业务管理岗,03-09发布,,成都·高新区,3-4年,本科,"五险一金
专业培训
节日福利
带薪年假",https://jobs.51job.com/all/coVjZTN1E2ADxTPwRjBmc.html,四川银行股份有限公司,国企  |  1000-5000人,银行
https://jobs.51job.com/shanghai/145448980.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理A,03-09发布,20-30万/年,上海·浦东新区,2年,本科,"金融
管理
保险
销售
团队管理
保全服务
团队管理培训
补充医疗保险
员工旅游
专业培训
绩效奖金
年终奖金
医疗保险
身价保障
养老保险
企业年金",https://jobs.51job.com/all/coUTQFYwJmDzlVNAJmUTw.html,中国人寿保险股份有限公司上海自贸试验区分公司,国企  |  10000人以上,保险
https://jobs.51job.com/chengdu/146638907.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融信贷审批,03-09发布,4-6千·13薪,成都,无需经验,本科,"五险一金
节日福利
绩效奖金
交通补贴
餐饮补贴
年终奖金",https://jobs.51job.com/all/coUjICbl48UmRUOQJpUzQ.html,四川天玑劳务服务有限公司,民营  |  500-1000人,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/chongqing/146588844.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品经理,03-09发布,8千-1.5万,重庆·渝中区,1年,,"电话销售
双休
渝中区
朝九晚六
五险
员工旅游
年终奖金
绩效奖金
专业培训
五险",https://jobs.51job.com/all/coBmQCb1I2ATdSNlY2UTE.html,重庆步步为赢企业管理有限公司,已上市  |  50-150人,金融/投资/证券
https://jobs.51job.com/beijing/146367595.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财规划师,03-07发布,8千-1.6万,北京·海淀区,2年,本科,"理财
专业培训
弹性工作
补充医疗保险",https://jobs.51job.com/all/coCWhXNQVmU2wAYgBmVTI.html,太平人寿保险有限公司北京分公司,民营  ,保险
https://jobs.51job.com/chengdu/143967724.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融理财规划师（央企）,03-08发布,6-9千,成都·锦江区,3-4年,本科,"补充医疗保险
补充公积金
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
出国机会
绩效奖金
年终奖金",https://jobs.51job.com/all/coUTBTNVA7BDlWMwZgBmU.html,中国人寿保险股份有限公司成都市分公司锦城营销服务部,民营  |  500-1000人,保险
https://jobs.51job.com/beijing/145909676.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,中国平安综合金融主管,03-07发布,8千-1.5万,北京·丰台区,3-4年,本科,,https://jobs.51job.com/all/coUzJQMV41U2RWMgFgUDw.html,中国平安人寿保险股份有限公司北京分公司,民营  ,保险
https://jobs.51job.com/shenzhen/142638566.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融业务代表（深圳）,03-09发布,1.2-2.4万,深圳·南山区,1年,大专,,https://jobs.51job.com/all/coVTdUMQJlVm4HagNlUzM.html,兴业消费金融股份公司,国企  |  1000-5000人,金融/投资/证券
https://jobs.51job.com/yuline/144209638.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,汽车金融区域经理,03-09发布,1-1.5万,榆林,2年,大专,"弹性工作
五险一金
绩效奖金
节日福利
专业培训
交通补贴
汽车金融
金融产品
车抵贷
汽车销售
汽车金融产品
互联网金融",https://jobs.51job.com/all/coA2ABbARkVm8CYQxvAWA.html,陕西德瑞行汽车贸易有限公司,民营  |  50-150人,汽车
https://jobs.51job.com/guangzhou/143500851.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融分析师（非销售）,03-09发布,8千-1万,广州·天河区,无需经验,硕士,"理财
期货
外汇
经济
金融
现货
分析
研究
五险一金
补充医疗保险
专业培训
员工旅游
绩效奖金
年终奖金",https://jobs.51job.com/all/coB2YCZwdgBjFVNQZjXTE.html,广东港汇资本控股有限公司,民营  ,计算机软件
